country,region,population,article_title,revision_id,article_quality
Ukraine,EASTERN EUROPE,41.0,Anatoliy Fedorchuk,1106717687,Start
Ukraine,EASTERN EUROPE,41.0,Andriy Beshta,1112281458,Stub
Ukraine,EASTERN EUROPE,41.0,Andriy Maryanovych Levus,1073830494,Start
Ukraine,EASTERN EUROPE,41.0,Evgeniy Udod,1077551665,Start
Ukraine,EASTERN EUROPE,41.0,Vyacheslav Chaus,1088343177,Start
Ukraine,EASTERN EUROPE,41.0,Ivan Gel,1101905255,Stub
Ukraine,EASTERN EUROPE,41.0,Dmytro Kashchuk,1102174104,Start
Ukraine,EASTERN EUROPE,41.0,Oleh Barna,1107628544,Stub
Ukraine,EASTERN EUROPE,41.0,Anatolii Kutsevol,1109643440,C
Ukraine,EASTERN EUROPE,41.0,Ivan Bisyuk,1110372331,Stub
Ukraine,EASTERN EUROPE,41.0,Maksym Buzhanskyi,1110790502,Start
Ukraine,EASTERN EUROPE,41.0,Dmytriy Leonidovich Cherniavskiy,1111097065,Stub
Ukraine,EASTERN EUROPE,41.0,Borys Hrinchenko,1111107417,C
Ukraine,EASTERN EUROPE,41.0,Ihor Dolhov,1112281494,Start
Ukraine,EASTERN EUROPE,41.0,Oleksiy Arestovych,1112822378,Stub
Ukraine,EASTERN EUROPE,41.0,Yurii Biriukov (volunteer),1113311776,GA
Ukraine,EASTERN EUROPE,41.0,Arnold Margolin,1113785341,C
Ukraine,EASTERN EUROPE,41.0,Andrey Vladimirovich Ivanchuk,1114165727,Start
Ukraine,EASTERN EUROPE,41.0,Ihor Brusylo,1114239760,Start
Ukraine,EASTERN EUROPE,41.0,Izet Hdanov,993291382,Start
Ukraine,EASTERN EUROPE,41.0,Sergei Timchenko,1000483365,Start
Ukraine,EASTERN EUROPE,41.0,Oleksandr Ruzhytskyi,1004085657,Start
Ukraine,EASTERN EUROPE,41.0,Oleh Shamshur,1062902165,Start
Ukraine,EASTERN EUROPE,41.0,Mykola Kulinich,1077703729,Start
Ukraine,EASTERN EUROPE,41.0,Mykhailo Reznik,1079037070,Start
Ukraine,EASTERN EUROPE,41.0,Oleh Meidych,1088155194,Start
Ukraine,EASTERN EUROPE,41.0,Viacheslav Rublyov,1088155670,Start
Ukraine,EASTERN EUROPE,41.0,Ivan Lypa,1089430147,Start
Ukraine,EASTERN EUROPE,41.0,Viacheslav Suprunenko,1090084846,Start
Ukraine,EASTERN EUROPE,41.0,Valeriy Holovko,1096074639,Start
Ukraine,EASTERN EUROPE,41.0,Roman Mashovets,1098361744,Start
Ukraine,EASTERN EUROPE,41.0,Oleksii Dniprov,1099227768,C
Ukraine,EASTERN EUROPE,41.0,Vasyl Poraiko,1101901817,Start
Ukraine,EASTERN EUROPE,41.0,Volodymyr Serhiychuk,1101913378,Start
Ukraine,EASTERN EUROPE,41.0,Volodymyr Kuratchenko,1102923903,Start
Ukraine,EASTERN EUROPE,41.0,Volodymyr Tsvil,1103910885,C
Ukraine,EASTERN EUROPE,41.0,Mykola Riabovil,1104756294,Stub
Ukraine,EASTERN EUROPE,41.0,Taras Tarasenko,1106858636,Start
Ukraine,EASTERN EUROPE,41.0,Stepan Ivakhiv,1107524870,Start
Ukraine,EASTERN EUROPE,41.0,Roman Kostenko,1110759963,Start
Ukraine,EASTERN EUROPE,41.0,Vitalii Kurylo,1110760257,C
Ukraine,EASTERN EUROPE,41.0,Oleh Kulinich,1110792268,GA
Ukraine,EASTERN EUROPE,41.0,Volodymyr Mulyava,1112079048,Stub
Ukraine,EASTERN EUROPE,41.0,Ihor Kharchenko,1112281498,Start
Ukraine,EASTERN EUROPE,41.0,Ihor Kyzym,1112281503,Start
Ukraine,EASTERN EUROPE,41.0,Ihor Sahach,1112281519,Start
Ukraine,EASTERN EUROPE,41.0,Oleksandr Motsyk,1112281609,C
Ukraine,EASTERN EUROPE,41.0,Volodymyr Tyahlo,1112281717,Start
Ukraine,EASTERN EUROPE,41.0,Kyrylo Tymoshenko,1113849072,C
Ukraine,EASTERN EUROPE,41.0,Mykola Romanyuk,1114107598,Start
Ukraine,EASTERN EUROPE,41.0,Oleksandr Honcharenko,1114108183,C
Ukraine,EASTERN EUROPE,41.0,Hennadiy Lahuta,1114221445,Stub
Ukraine,EASTERN EUROPE,41.0,Ivan Steshenko,1114389400,Start
Ukraine,EASTERN EUROPE,41.0,Igor Zhovkva,1114395779,Stub
Ukraine,EASTERN EUROPE,41.0,Volodymyr Stelmakh,1114407298,Start
Ukraine,EASTERN EUROPE,41.0,Tamila Tasheva,1114651868,Start
Ukraine,EASTERN EUROPE,41.0,Serhiy Shefir,1114898320,Start
Ukraine,EASTERN EUROPE,41.0,Vyacheslav Ovechkin,1115205187,Start
Ukraine,EASTERN EUROPE,41.0,Konstantin Ivashchenko,1115427640,Start
Ukraine,EASTERN EUROPE,41.0,Mykhailo Podolyak,1115621000,C
Ukraine,EASTERN EUROPE,41.0,Klitschko brothers,1115675613,GA
Ukraine,EASTERN EUROPE,41.0,Vasily Karazin,1115892102,C
Ukraine,EASTERN EUROPE,41.0,Volodymyr Saldo,1115892772,GA
Ukraine,EASTERN EUROPE,41.0,Alla Yaroshinskaya,1046568571,C
Ukraine,EASTERN EUROPE,41.0,Dmytro Vorona,1077325555,Start
Ukraine,EASTERN EUROPE,41.0,Natalya Zemna,1101899569,Start
Ukraine,EASTERN EUROPE,41.0,Vitaly Zholobov,1101902703,Start
Ukraine,EASTERN EUROPE,41.0,Kostiantyn Yastrub,1101911244,Stub
Ukraine,EASTERN EUROPE,41.0,Andriy Veselovsky,1112281468,Start
Ukraine,EASTERN EUROPE,41.0,Mykola Yankovsky,1112731901,C
Ukraine,EASTERN EUROPE,41.0,Anatoliy Zasukha,1115198892,Start
Albania,SOUTHERN EUROPE,2.8,Qamil Musa Haxhi Feza,1015553118,Stub
Albania,SOUTHERN EUROPE,2.8,Refo Çapari,1061419179,Start
Albania,SOUTHERN EUROPE,2.8,Rasih Dino,1067061654,Stub
Albania,SOUTHERN EUROPE,2.8,Safet Butka,1067080697,C
Albania,SOUTHERN EUROPE,2.8,Abas Ermenji,1073827690,Start
Albania,SOUTHERN EUROPE,2.8,Fuad Dibra,1079550815,Start
Albania,SOUTHERN EUROPE,2.8,Ibrahim Dalliu,1087026828,Start
Albania,SOUTHERN EUROPE,2.8,Uran Butka,1087272778,Start
Albania,SOUTHERN EUROPE,2.8,Bajram Fevziu,1089008480,Start
Albania,SOUTHERN EUROPE,2.8,Bislim Bajgora,1091800566,Start
Albania,SOUTHERN EUROPE,2.8,Nexhip Draga,1092914547,GA
Albania,SOUTHERN EUROPE,2.8,Kastriot Berissa,1094050369,Start
Albania,SOUTHERN EUROPE,2.8,Neritan Ceka,1095178618,Start
Albania,SOUTHERN EUROPE,2.8,Mihal Grameno,1095879069,C
Albania,SOUTHERN EUROPE,2.8,Spartak Braho,1098235893,Start
Albania,SOUTHERN EUROPE,2.8,Themistokli Gërmenji,1099714241,C
Albania,SOUTHERN EUROPE,2.8,Abdurrahman Dibra,1101365003,Start
Albania,SOUTHERN EUROPE,2.8,Ferhat Bey Draga,1101927317,C
Albania,SOUTHERN EUROPE,2.8,Niazi Demi,1104589367,Stub
Albania,SOUTHERN EUROPE,2.8,Aćif Hadžiahmetović,1104696112,GA
Albania,SOUTHERN EUROPE,2.8,Sabri Godo,1105835401,C
Albania,SOUTHERN EUROPE,2.8,Dervish Biçaku,1106794267,Stub
Albania,SOUTHERN EUROPE,2.8,Kostandin Boshnjaku,1107876476,C
Albania,SOUTHERN EUROPE,2.8,Isuf Dibra,1108975040,Start
Albania,SOUTHERN EUROPE,2.8,Bardhok Biba,1110580984,C
Albania,SOUTHERN EUROPE,2.8,Bujar Dida,1112281152,C
Albania,SOUTHERN EUROPE,2.8,Hysni Curri,1114418989,Start
Albania,SOUTHERN EUROPE,2.8,Ahmed Dino,1114424802,Stub
Albania,SOUTHERN EUROPE,2.8,Aqif Pasha Elbasani,1114425909,B
Albania,SOUTHERN EUROPE,2.8,Ali Pasha of Gusinje,1114426634,GA
Albania,SOUTHERN EUROPE,2.8,Ylli Asllani,949182924,Start
Albania,SOUTHERN EUROPE,2.8,Azis Tahir Ajdonati,994501003,Stub
Albania,SOUTHERN EUROPE,2.8,Ylli Vesel Shehu,1002857261,Stub
Albania,SOUTHERN EUROPE,2.8,Visar Ymeri,1036757024,Stub
Albania,SOUTHERN EUROPE,2.8,Ibrahim Karbunara,1053849574,Start
Albania,SOUTHERN EUROPE,2.8,Ali Këlcyra,1069956844,C
Albania,SOUTHERN EUROPE,2.8,Sabit Lulo,1071576324,Stub
Albania,SOUTHERN EUROPE,2.8,Pertef Pogoni,1071576384,Stub
Albania,SOUTHERN EUROPE,2.8,Kristo Kirka,1071577370,C
Albania,SOUTHERN EUROPE,2.8,Sejfi Vllamasi,1073823015,Start
Albania,SOUTHERN EUROPE,2.8,Sali Nivica,1074384873,Start
Albania,SOUTHERN EUROPE,2.8,Abdyl Ypi,1075914314,Stub
Albania,SOUTHERN EUROPE,2.8,Xhavid Leskoviku,1080104315,Start
Albania,SOUTHERN EUROPE,2.8,Bedri Pejani,1080373501,C
Albania,SOUTHERN EUROPE,2.8,Musa Qazimi,1085455681,GA
Albania,SOUTHERN EUROPE,2.8,Mehmet Tahsini,1089358942,Stub
Albania,SOUTHERN EUROPE,2.8,Chatin Sarachi,1089622596,C
Albania,SOUTHERN EUROPE,2.8,Athanas Shundi,1090001664,B
Albania,SOUTHERN EUROPE,2.8,Eduard Shalsi,1090651886,Start
Albania,SOUTHERN EUROPE,2.8,Afrim Tole,1091240960,Stub
Albania,SOUTHERN EUROPE,2.8,Mustafa Ndroqi,1091483288,Stub
Albania,SOUTHERN EUROPE,2.8,Ali Riza Kolonja,1095185542,Start
Albania,SOUTHERN EUROPE,2.8,Albulena Haxhiu,1095286065,Stub
Albania,SOUTHERN EUROPE,2.8,Bajram Kelmendi,1098232331,Start
Albania,SOUTHERN EUROPE,2.8,Alfred Karamuço,1098236555,Stub
Albania,SOUTHERN EUROPE,2.8,Xhezair Zaganjori,1106753028,Start
Albania,SOUTHERN EUROPE,2.8,Xhelal Koprëncka,1106794268,Stub
Albania,SOUTHERN EUROPE,2.8,Pavli Terka,1107079359,Start
Albania,SOUTHERN EUROPE,2.8,High Council of Regency,1107096289,C
Albania,SOUTHERN EUROPE,2.8,Fatmir Mediu,1108640753,Stub
Albania,SOUTHERN EUROPE,2.8,Syrja Vlora,1109383587,Start
Albania,SOUTHERN EUROPE,2.8,Xhelal Sveçla,1110419834,Start
Albania,SOUTHERN EUROPE,2.8,Glauk Konjufca,1110511667,Start
Albania,SOUTHERN EUROPE,2.8,Hysni Milloshi,1111101481,Start
Albania,SOUTHERN EUROPE,2.8,Adrian Neritani,1112281129,Start
Albania,SOUTHERN EUROPE,2.8,Artur Kuko,1112281132,Stub
Albania,SOUTHERN EUROPE,2.8,Tefik Mborja,1112281218,Start
Albania,SOUTHERN EUROPE,2.8,Kryeziu family,1113466121,Start
Albania,SOUTHERN EUROPE,2.8,Avni Rustemi,1113688253,C
Albania,SOUTHERN EUROPE,2.8,Gjon Markagjoni,1114419158,C
Albania,SOUTHERN EUROPE,2.8,Behxhet Nepravishta,1114419169,Stub
Albania,SOUTHERN EUROPE,2.8,Thoma Orologa,1114419178,Start
Albania,SOUTHERN EUROPE,2.8,Ibrahim Temo,1114899959,GA
Albania,SOUTHERN EUROPE,2.8,Visarion Xhuvani,1115321286,C
Albania,SOUTHERN EUROPE,2.8,Kadri Prishtina,1115424613,Start
Albania,SOUTHERN EUROPE,2.8,Belind Këlliçi,1115829687,C
Albania,SOUTHERN EUROPE,2.8,Elez Koçi,919356105,Start
Albania,SOUTHERN EUROPE,2.8,Nebi Sefa,978173646,Stub
Albania,SOUTHERN EUROPE,2.8,Mehmed Kalakula,979382854,Stub
Albania,SOUTHERN EUROPE,2.8,Spiridon Kacarosi,993288548,Stub
Albania,SOUTHERN EUROPE,2.8,Kurt Agë Kadiu,998414015,Stub
Albania,SOUTHERN EUROPE,2.8,Menduh Zavalani,1071577719,GA
Albania,SOUTHERN EUROPE,2.8,Ymer Prizreni,1114419180,Start
Andorra,SOUTHERN EUROPE,0.1,Antoni Puigdellívol,1100253414,Start
Andorra,SOUTHERN EUROPE,0.1,Guillem d'Areny-Plandolit,1100710928,FA
Andorra,SOUTHERN EUROPE,0.1,Guillem Areny,1101200095,Stub
Andorra,SOUTHERN EUROPE,0.1,Francesc Badia Batalla,1102180575,Stub
Andorra,SOUTHERN EUROPE,0.1,Climent Palmitjavila,1102731108,Stub
Andorra,SOUTHERN EUROPE,0.1,Josep Maria Beal,1104772844,Stub
Andorra,SOUTHERN EUROPE,0.1,Joan Armengol,1105550472,Stub
Andorra,SOUTHERN EUROPE,0.1,Boris Skossyreff,1114575861,GA
Andorra,SOUTHERN EUROPE,0.1,Enric Tarrado Vives,986671433,Stub
Andorra,SOUTHERN EUROPE,0.1,Òscar Ribas Reig,1105529195,C
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Abdulah Mutapčić,1006720652,Stub
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Dženan Đonlagić,1023971751,Start
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Jelka Miličević,1040936683,Start
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Mirsad Ćeman,1059620444,Start
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Amor Mašović,1060006575,Start
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Jasmin Imamović,1060821223,Stub
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Muhamed Hadžijamaković,1069745508,Stub
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Adamir Jerković,1070639895,GA
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Mehmed Kapetanović,1074875734,Start
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Josip Grubeša,1078976634,Start
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Dževad Galijašević,1080524051,C
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Fuad Kasumović,1083608363,GA
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Mehmed Alajbegović,1090097632,C
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Elvira Abdić-Jelenović,1092410267,Stub
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Ademaga Mešić,1095848757,C
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Damir Nikšić,1096462723,GA
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Husein Miljković,1098413355,GA
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Esed Kadrić,1099964892,Stub
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Abdulah Nakaš,1102636519,Start
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Ante Marković,1107391428,C
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Hasan Brkić,1108766075,C
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Ankica Gudeljević,1109892248,Start
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Mario Nenadić,1111446400,Start
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Mirsad Hadžikadić,1114039434,Start
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Alija Izetbegović,1114046666,C
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Edin Forto,1114128635,Start
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Ivo Komšić,1114461162,C
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Milorad Dodik,1115334252,B
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Dragan Mektić,1115510719,Start
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Boško Baškot,945729760,Stub
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Osman Karabegović,1027401183,C
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Hamdija Pozderac,1045803709,C
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Rudi Kolak,1059610572,Start
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Emir Suljagić,1065740656,C
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Salmir Kaplan,1095054536,Stub
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Sanjin Halimović,1098646648,Start
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Rusmir Mahmutćehajić,1101508210,Start
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Fahrudin Radončić,1101596243,C
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Salko Bukvarević,1103476585,Start
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Sabina Ćudić,1109170821,Stub
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Selmo Cikotić,1109891116,C
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Alen Šeranić,1111537511,Start
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Ismet Popovac,1115247176,FA
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Nijaz Duraković,1115514419,Start
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Miloš Vukašinović,934652983,Start
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Hakija Pozderac,963175504,Start
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Ibrahim Spahić,995023876,Start
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Uglješa Uzelac,1003796992,Start
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Đuro Pucar,1052519383,C
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Nurija Pozderac,1056889716,Start
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Svetozar Pudarić,1107151585,Start
Bosnia-Herzegovina,SOUTHERN EUROPE,3.4,Nezir Škaljić,1107435418,C
Croatia,SOUTHERN EUROPE,3.8,Rudi Kolak,1059610572,Start
Croatia,SOUTHERN EUROPE,3.8,Jakov Blažević,1107642810,Stub
Croatia,SOUTHERN EUROPE,3.8,Antun Augustinčić,1107956669,GA
Croatia,SOUTHERN EUROPE,3.8,Mirko Bogović,1111957117,Stub
Croatia,SOUTHERN EUROPE,3.8,Andrija Torkvat Brlić,1115206658,GA
Croatia,SOUTHERN EUROPE,3.8,Mato Arlović,995029235,Start
Croatia,SOUTHERN EUROPE,3.8,Pavao Muhić,1009855661,Stub
Croatia,SOUTHERN EUROPE,3.8,Pavle Gregorić,1010865645,Stub
Croatia,SOUTHERN EUROPE,3.8,Ante Županović,1014125709,Stub
Croatia,SOUTHERN EUROPE,3.8,Ante Šupuk,1015900174,Start
Croatia,SOUTHERN EUROPE,3.8,Gejza Josipović,1017549423,Stub
Croatia,SOUTHERN EUROPE,3.8,Petar Pejačević,1021214490,Stub
Croatia,SOUTHERN EUROPE,3.8,Josip Kregar,1022316460,Start
Croatia,SOUTHERN EUROPE,3.8,Dragan Vulin,1031595837,Start
Croatia,SOUTHERN EUROPE,3.8,Ernest Jelušić,1035465045,Start
Croatia,SOUTHERN EUROPE,3.8,Predrag Štromar,1049187655,Start
Croatia,SOUTHERN EUROPE,3.8,Danijel Mileta,1063882247,Start
Croatia,SOUTHERN EUROPE,3.8,Luigi Frari,1065837770,Start
Croatia,SOUTHERN EUROPE,3.8,Hakija Hadžić,1078015152,Start
Croatia,SOUTHERN EUROPE,3.8,Melko Čingrija,1078887578,Start
Croatia,SOUTHERN EUROPE,3.8,Pero Čingrija,1078888021,Start
Croatia,SOUTHERN EUROPE,3.8,Dragutin Haramija,1079673431,Stub
Croatia,SOUTHERN EUROPE,3.8,Zvonko Brkić,1079673510,Stub
Croatia,SOUTHERN EUROPE,3.8,Juraj Demetrović,1080729797,Stub
Croatia,SOUTHERN EUROPE,3.8,Ljudevit Vukotinović,1081133614,Start
Croatia,SOUTHERN EUROPE,3.8,Niko Pucić,1086466947,Start
Croatia,SOUTHERN EUROPE,3.8,Fran Novljan,1086818268,Start
Croatia,SOUTHERN EUROPE,3.8,Francesco Neffat,1087585656,Start
Croatia,SOUTHERN EUROPE,3.8,Ivo Pilar,1089349756,C
Croatia,SOUTHERN EUROPE,3.8,Kata Pejnović,1095342896,Start
Croatia,SOUTHERN EUROPE,3.8,Pero Pirker,1097968650,GA
Croatia,SOUTHERN EUROPE,3.8,Leon Geršković,1100856578,Start
Croatia,SOUTHERN EUROPE,3.8,Nikica Gabrić,1100953009,Stub
Croatia,SOUTHERN EUROPE,3.8,Ante Mandić,1104609731,Stub
Croatia,SOUTHERN EUROPE,3.8,Izidor Kršnjavi,1105361975,Start
Croatia,SOUTHERN EUROPE,3.8,Ivan Vilibor Sinčić,1107681809,Start
Croatia,SOUTHERN EUROPE,3.8,Emerik Josipović,1108439301,Stub
Croatia,SOUTHERN EUROPE,3.8,Josip Juraj Strossmayer,1111376276,C
Croatia,SOUTHERN EUROPE,3.8,Luka Kirac,1112003841,GA
Croatia,SOUTHERN EUROPE,3.8,Lordan Zafranović,1112298171,C
Croatia,SOUTHERN EUROPE,3.8,Nadežda Čačinovič,1112933531,Start
Croatia,SOUTHERN EUROPE,3.8,Josip Broz Tito,1115923981,B
Croatia,SOUTHERN EUROPE,3.8,Radovan Juričić,1012985592,C
Croatia,SOUTHERN EUROPE,3.8,Savo Zlatić,1019059043,C
Croatia,SOUTHERN EUROPE,3.8,Đuro Šurmin,1031747692,Start
Croatia,SOUTHERN EUROPE,3.8,Vjekoslav Spinčić,1039143224,Start
Croatia,SOUTHERN EUROPE,3.8,Vladimir Mažuranić,1070845254,Start
Croatia,SOUTHERN EUROPE,3.8,Svetozar Rittig,1078580605,C
Croatia,SOUTHERN EUROPE,3.8,Šime Kurelić,1083761998,Start
Croatia,SOUTHERN EUROPE,3.8,Vjekoslav Servatzy,1085075271,Start
Croatia,SOUTHERN EUROPE,3.8,Tadija Smičiklas,1090985499,C
Croatia,SOUTHERN EUROPE,3.8,Svetozar Pribićević,1093904984,C
Croatia,SOUTHERN EUROPE,3.8,Rafael Pucić,1109480180,Stub
Croatia,SOUTHERN EUROPE,3.8,Stjepan Kovačević,972227393,Stub
Greece,SOUTHERN EUROPE,10.6,Asimakis Fotilas,1006771435,Start
Greece,SOUTHERN EUROPE,10.6,Christos Stefanopoulos,1012908864,Stub
Greece,SOUTHERN EUROPE,10.6,Ioanna Karyofylli,1056916313,Start
Greece,SOUTHERN EUROPE,10.6,Avraham Rakanti,1072684407,Stub
Greece,SOUTHERN EUROPE,10.6,Christos Daralexis,1083450519,Stub
Greece,SOUTHERN EUROPE,10.6,Giannis Theonas,1098690964,Stub
Greece,SOUTHERN EUROPE,10.6,Fotini Dekazou Stefanopoulou,1098836353,Stub
Greece,SOUTHERN EUROPE,10.6,Nicholas Yatromanolakis,1100089189,Start
Greece,SOUTHERN EUROPE,10.6,Georgios Drys,1100415739,Stub
Greece,SOUTHERN EUROPE,10.6,Ali Dino,1100574549,Stub
Greece,SOUTHERN EUROPE,10.6,Matthaios Kofidis,1102436898,B
Greece,SOUTHERN EUROPE,10.6,Nikitas Venizelos,1102875015,Stub
Greece,SOUTHERN EUROPE,10.6,Neoklis Sarris,1104130544,Start
Greece,SOUTHERN EUROPE,10.6,Failos Kranidiotis,1104132636,Start
Greece,SOUTHERN EUROPE,10.6,Eugenia Tsoumani-Spentza,1104132955,Stub
Greece,SOUTHERN EUROPE,10.6,Fotis Perlikos,1104133452,Start
Greece,SOUTHERN EUROPE,10.6,Ismail Molla,1104133505,Stub
Greece,SOUTHERN EUROPE,10.6,Alketas Panagoulias,1104856286,C
Greece,SOUTHERN EUROPE,10.6,Georgios Tertsetis,1104880784,Start
Greece,SOUTHERN EUROPE,10.6,Nasos Iliopoulos,1106592503,Start
Greece,SOUTHERN EUROPE,10.6,Alekos Papadopoulos,1107126511,Start
Greece,SOUTHERN EUROPE,10.6,Lysandros Vilaetis,1109867368,Stub
Greece,SOUTHERN EUROPE,10.6,Nikolaos Makris,1111030855,Stub
Greece,SOUTHERN EUROPE,10.6,Giorgos Katiforis,1111751689,Stub
Greece,SOUTHERN EUROPE,10.6,Alcibiades Diamandi,1114419735,C
Greece,SOUTHERN EUROPE,10.6,Ioannis Malachias,1114420316,Stub
Greece,SOUTHERN EUROPE,10.6,Avraam Vaporidis,1114426656,Stub
Greece,SOUTHERN EUROPE,10.6,Georgios Kourtoglou,1114426821,Stub
Greece,SOUTHERN EUROPE,10.6,Nikolaos Tsourouktsoglou,1114427025,Start
Greece,SOUTHERN EUROPE,10.6,Leonidas Varouxis,980510556,Stub
Greece,SOUTHERN EUROPE,10.6,Spyridon Galinos,1089668131,Stub
Greece,SOUTHERN EUROPE,10.6,Yannis Moralis (politician),1100915111,Start
Greece,SOUTHERN EUROPE,10.6,Vassilis Rotas,1102118708,Start
Greece,SOUTHERN EUROPE,10.6,Theodoros Negris,1102675411,Start
Greece,SOUTHERN EUROPE,10.6,Stavros Karampelas,1104181536,Stub
Greece,SOUTHERN EUROPE,10.6,Yannis Katsafados,1104181599,Stub
Greece,SOUTHERN EUROPE,10.6,Christos Zachopoulos,1104181728,Stub
Greece,SOUTHERN EUROPE,10.6,Simos Simopoulos,1105193105,Stub
Greece,SOUTHERN EUROPE,10.6,Takis Papageorgopoulos,1105944213,Stub
Greece,SOUTHERN EUROPE,10.6,Yiannis Papadimitriou,1108494320,Stub
Greece,SOUTHERN EUROPE,10.6,Spyridon Valettas,1110410508,Start
Greece,SOUTHERN EUROPE,10.6,Theophilos Kamberidis,1110970525,C
Greece,SOUTHERN EUROPE,10.6,Anestis Vlahos,1111524798,Stub
Greece,SOUTHERN EUROPE,10.6,Traianos Nallis,1114425452,Start
Greece,SOUTHERN EUROPE,10.6,Sofoklis Avraam Choudaverdoglou-Theodotos,1114427010,Start
Greece,SOUTHERN EUROPE,10.6,Sefis Anastasakos,1114739706,Stub
Greece,SOUTHERN EUROPE,10.6,Theofanis Tombras,1114952556,C
Greece,SOUTHERN EUROPE,10.6,Konstantinos Zervas,1115831578,Start
Greece,SOUTHERN EUROPE,10.6,Nikolaos Vilaetis,996226732,Stub
Greece,SOUTHERN EUROPE,10.6,Spiros Zournatzis,1110992544,Stub
Italy,SOUTHERN EUROPE,58.9,Luca Rovinalti,1068280342,Stub
Italy,SOUTHERN EUROPE,58.9,Giovanni Battista Balbis,1081744121,Stub
Italy,SOUTHERN EUROPE,58.9,Giuseppe Amadei,1104409599,Stub
Italy,SOUTHERN EUROPE,58.9,Alfredo Arpaia,1108659968,Stub
Italy,SOUTHERN EUROPE,58.9,Giovanni Bovara,1002536039,Start
Italy,SOUTHERN EUROPE,58.9,Alfonso Bartoli,1035890081,C
Italy,SOUTHERN EUROPE,58.9,Carlo Filangieri,1038445145,C
Italy,SOUTHERN EUROPE,58.9,Cesare Correnti,1045556051,Start
Italy,SOUTHERN EUROPE,58.9,Francesco Carrara (jurist),1056880051,Start
Italy,SOUTHERN EUROPE,58.9,Carlo Fadda,1056880141,Stub
Italy,SOUTHERN EUROPE,58.9,Carlo Dossi,1058161586,Start
Italy,SOUTHERN EUROPE,58.9,Gino Bucchino,1060353087,Stub
Italy,SOUTHERN EUROPE,58.9,Alessandro Contini-Bonacossi,1073522623,Start
Italy,SOUTHERN EUROPE,58.9,Giordano Bianchi Dottula,1079209576,Start
Italy,SOUTHERN EUROPE,58.9,Pier Paolo Baretta,1085280190,Start
Italy,SOUTHERN EUROPE,58.9,Francesca Romana D'Antuono,1089634668,C
Italy,SOUTHERN EUROPE,58.9,Darko Bratina,1094423354,Start
Italy,SOUTHERN EUROPE,58.9,Gianpaolo Bissi,1095508915,Stub
Italy,SOUTHERN EUROPE,58.9,Umberto Ambrosoli,1096165310,Stub
